yyyymmdd,mean,top10_mean,max,std
20040423,1.2943205,32.911003,71.475,3.7342434
20040424,1.5415767,32.4235,53.499996,3.8326838
20040425,1.7266867,41.9925,74.57,5.4330454
20040426,3.4108949,41.253998,55.899994,6.127428
20040427,0.44276935,16.661999,44.14,1.673166
20040428,0.30054358,16.019499,22.755,1.4586043
20040429,1.9851708,46.859997,67.369995,5.0192003
20040430,1.8636175,27.2795,34.805,3.7905047
20040501,4.508351,79.9295,99.420006,9.579314
20040502,18.504808,166.25249,213.77,30.384867
20040503,9.262573,58.437,78.405,10.5172825
20040504,18.557476,75.38699,92.39,16.254858
20040505,14.477178,95.3295,113.94999,20.389578
20040506,15.094043,96.638504,120.955,16.59304
20040507,7.5206256,41.606,50.324997,7.4181333
20040508,7.100867,173.12846,285.12994,19.019981
20040509,8.9252205,56.0235,64.11499,11.153048
20040510,0.99968594,14.1735,20.005,1.9612969
20040511,1.1274719,14.3075,20.789997,1.9401993
20040512,0.3993182,18.4685,33.78,1.6017051
20040513,0.60448915,38.0745,70.07,3.090473
20040514,4.884604,56.054497,98.81499,7.8320727
20040515,11.678611,100.8125,122.96499,14.313267
20040516,9.625202,54.512993,66.455,10.241239
20040517,9.745938,46.189,50.69,10.048289
20040518,11.986227,107.908005,121.78999,16.573387
20040519,6.6316504,52.107994,58.975002,9.978871
20040520,3.235213,51.252003,66.73,8.098257
20040521,1.7336739,26.099499,31.405003,3.7184799
20040522,5.8096323,75.3665,98.045,11.715922
20040523,10.769563,84.84149,88.774994,18.291977
20040524,4.136642,58.961,80.31,8.534793
20040525,8.224757,98.720505,169.565,13.273293
20040526,14.55588,149.87549,194.33,21.540298
20040527,8.725623,101.3745,136.375,13.501527
20040528,2.2421603,45.861496,52.715,4.3837175
20040529,17.36303,127.36001,161.685,19.461393
20040530,13.644671,200.21301,264.62006,27.480587
20040531,11.393726,105.987,126.05498,16.391706
20040601,19.843338,129.2165,148.115,23.851622
20040602,18.292774,166.86201,275.52002,25.392471
20040603,10.550435,82.4655,93.44,15.14095
20040604,17.364607,147.3515,165.44998,24.451101
20040605,28.335176,171.246,243.01999,30.461346
20040606,10.264362,133.177,241.76501,15.156106
20040607,22.473457,110.207504,117.320015,24.825325
20040608,29.214685,169.938,200.61502,29.337097
20040609,37.03026,162.37799,207.02501,30.902288
20040610,21.84331,101.535,116.590004,20.160973
20040611,5.0561385,37.9365,44.524998,6.2665277
20040612,9.805264,76.506,95.445,9.991308
20040613,20.336004,168.29749,202.96002,29.76634
20040614,25.771572,168.486,181.58498,35.823704
20040615,22.08622,135.4005,149.61,25.510582
20040616,13.117799,71.9805,78.44,12.933058
20040617,6.4401636,68.985,147.72,9.635086
20040618,5.97514,50.329998,68.37499,9.523663
20040619,0.3772844,7.3824997,11.6,0.83326304
20040620,0.6022399,12.3785,15.945001,1.4006914
20040621,0.45454073,11.3315,15.675001,1.282238
20040622,0.32271793,13.2815,15.254999,1.3624325
20040623,0.14897844,6.2469993,8.515,0.6099251
20040624,1.0427506,25.149498,55.635,3.0859647
20040625,2.6302135,41.2235,61.044994,5.76947
20040626,4.5980062,52.220497,78.43999,7.9131956
20040627,4.915157,51.549,63.219997,7.7758512
20040628,4.3085737,65.428,74.77001,8.918033
20040629,3.2489743,50.654,61.479996,7.0344315
20040630,3.8070548,87.288,103.31999,10.520347
20040701,6.3190813,65.4185,75.085,11.213852
20040702,6.2488427,68.4075,82.16499,11.000828
20040703,10.309593,117.66599,157.41498,15.431882
20040704,17.67024,167.65201,181.645,27.354528
20040705,9.764559,118.0755,134.655,19.693071
20040706,2.3901567,30.7095,49.050007,4.3761783
20040707,6.395431,39.7145,55.624996,6.815949
20040708,15.919593,87.13,162.89,15.675217
20040709,15.2231045,77.1795,90.69499,15.057353
20040710,10.930381,64.923996,72.200005,11.520188
20040711,10.622918,62.918995,72.719986,11.820073
20040712,13.307556,89.329,110.74501,15.180977
20040713,7.447327,43.2405,49.410004,9.291448
20040714,5.644953,41.487,50.754997,6.7223063
20040715,18.455532,119.035484,134.62997,21.681038
20040716,20.497702,143.5935,163.445,21.821245
20040717,9.388275,92.253,105.270004,14.939438
20040718,3.526645,58.784996,70.45,7.404811
20040719,5.481863,54.6305,81.65001,7.290824
20040720,4.9524503,56.32949,68.92999,7.765078
20040721,7.5664716,49.3965,60.194996,8.231476
20040722,8.682927,49.6245,53.815,9.352182
20040723,12.409422,78.9315,93.329994,12.9708605
20040724,16.730822,108.8715,126.990005,19.963636
20040725,21.80186,106.27901,127.73501,21.317348
20040726,23.225178,126.619995,143.17499,24.838953
20040727,8.1131935,47.143497,55.920006,8.488418
20040728,16.188398,103.785995,119.90002,20.420086
20040729,39.378075,172.8165,190.76999,31.511522
20040730,31.888742,163.243,184.555,32.349102
20040731,24.222374,123.5095,131.22499,23.915012
20040801,15.234648,150.54599,160.09,26.781218
20040802,62.848984,378.63046,464.46994,74.88151
20040803,77.85786,255.84998,281.36496,51.21038
20040804,48.94788,291.10446,314.74005,48.056286
20040805,20.06198,92.909,100.515015,16.808977
20040806,5.640614,39.6415,47.614998,6.8626637
20040807,7.290705,55.514,72.41999,8.7587805
20040808,5.43855,51.187996,57.559998,7.499093
20040809,3.138217,41.6245,49.14,5.413823
20040810,6.8269143,88.5675,112.63499,14.148825
20040811,21.033325,117.71299,133.21501,26.023901
20040812,18.013128,160.0195,179.94502,28.39963
20040813,10.287977,80.404495,92.164986,13.319704
20040814,7.870574,100.66149,116.06999,12.804183
20040815,4.509541,92.60899,109.600006,9.883157
20040816,4.9005265,37.195503,44.064995,5.5184064
20040817,2.6435823,27.354498,31.86,4.407976
20040818,5.275057,58.506493,73.83,9.377231
20040819,9.1726265,60.926502,67.00499,13.561175
20040820,3.36216,25.8405,30.399996,4.6137667
20040821,6.288346,36.220497,40.780003,7.1839542
20040822,3.3822892,32.025,36.539993,4.8345404
20040823,1.7407358,29.398998,37.879997,3.8628294
20040824,0.82792866,12.411,21.645,1.6154759
20040825,0.38284913,8.637,12.590001,1.0811744
20040826,0.50373477,10.8025,13.879998,1.4833295
20040827,0.21296625,5.7359996,7.8849993,0.6568558
20040828,0.27210164,6.099,10.775001,0.6982534
20040829,0.8222376,25.147999,51.234993,2.3127027
20040830,0.41978675,6.7434998,11.545,0.95791835
20040831,0.34771323,6.237,9.799999,0.8307354
20040901,0.30141282,5.153,6.71,0.679591
20040902,0.80911434,20.654001,41.69,2.4055204
20040903,1.1203116,15.297999,29.32,2.0592709
20040904,3.2163332,25.921,33.655,4.533034
20040905,4.925377,40.8635,46.055,6.283352
20040906,11.349121,51.472496,70.795006,9.649452
20040907,4.7015347,51.010498,68.825,7.414563
20040908,5.3430643,43.562,50.469997,6.4557085
20040909,6.7506914,41.8335,54.534992,7.8902
20040910,11.631669,48.5665,58.59,10.732544
20040911,2.7212303,23.452497,30.775,3.8936174
20040912,1.2450796,14.243999,24.205,1.7490913
20040913,0.732521,9.3835,12.370001,1.2290925
20040914,2.2583504,46.014,83.525,4.80933
20040915,3.2789826,30.265,37.764996,5.5393686
20040916,2.1007078,47.491497,76.255005,4.910768
20040917,4.939437,70.779495,102.16999,10.210115
20040918,1.7034112,21.855,27.145,3.1439652
20040919,4.1876526,42.934,55.585,5.6277227
20040920,5.189913,31.059498,39.644997,5.916552
20040921,6.8989687,55.242992,68.435,10.159813
20040922,7.8836465,72.46749,84.74501,13.116304
20040923,4.7530675,63.823498,73.810005,8.919978
20040924,20.120893,131.94049,204.29997,19.359842
20040925,18.021618,72.07,93.314995,13.025575
20040926,16.244354,80.620995,96.5,16.06172
20040927,12.03693,93.16899,147.66,13.630862
20040928,13.805655,82.4715,93.01499,14.43142
20040929,6.202762,68.257,96.145,9.618857
20040930,3.605869,83.803,127.605,9.178865
20050401,0.36165187,13.912,23.055,1.3433081
20050402,1.2277952,62.088997,83.18,5.459104
20050403,6.8804197,88.378,123.505005,12.872017
20050404,8.89932,323.99902,377.74997,31.406736
20050405,2.8101664,43.902496,76.395,5.5601625
20050406,6.1845737,108.737,134.935,12.652041
20050407,2.9498315,40.5125,56.699997,6.0637107
20050408,1.7087394,35.865997,55.145004,4.270266
20050409,1.2987044,40.955,81.41,4.2287908
20050410,1.7226195,33.900497,60.185,4.3157268
20050411,4.7367215,139.70801,186.0,14.027845
20050412,2.7063072,34.389,53.17,5.0016136
20050413,3.312974,47.954998,114.72999,5.8251915
20050414,2.0632026,55.252495,87.39,5.500592
20050415,3.8759446,47.3685,62.255,7.2831626
20050416,0.98378867,17.6355,21.05,2.3980207
20050417,0.71881914,22.831,43.885002,2.34911
20050418,1.1623218,30.079498,47.74,3.779089
20050419,1.5582942,38.871998,71.975,4.29606
20050420,5.4010873,64.058495,69.24,8.478205
20050421,2.0886877,47.5205,63.05,4.996317
20050422,2.878983,31.008999,55.765,4.2860866
20050423,4.246614,32.455498,43.989998,5.5184608
20050424,1.2400911,22.667002,52.170006,2.6373422
20050425,1.7671394,56.4705,78.71001,5.206278
20050426,2.6006088,61.679497,188.5,7.2452297
20050427,0.5272727,15.241499,19.325,1.7626926
20050428,0.71268743,22.371502,36.865,2.5537364
20050429,0.5671227,43.603996,62.239994,3.736961
20050430,1.3779594,61.816998,92.075,5.6429133
20050501,0.2844306,15.448999,25.874998,1.4219619
20050502,1.7961128,42.407,59.94,4.90489
20050503,0.9874015,22.907497,25.54,2.7580204
20050504,0.9633622,17.6675,22.045,2.4241307
20050505,0.3101312,10.1045,14.36,1.0769538
20050506,0.14503747,5.5635,8.695,0.5903136
20050507,0.6456818,28.319998,37.204998,2.8039708
20050508,0.0952179,2.3779998,3.395,0.29433298
20050509,0.19718602,9.060499,11.4800005,0.904875
20050510,0.24674088,13.163501,18.715,1.1438065
20050511,0.35389408,15.917999,37.969997,1.5360171
20050512,3.957676,57.700493,74.855,7.7186284
20050513,0.33150187,12.702001,20.619999,1.16592
20050514,0.421448,16.7715,42.894997,1.782716
20050515,0.085042164,4.0695004,6.1500006,0.3947729
20050516,0.01552952,1.141,1.8749996,0.09835097
20050517,0.0071696346,0.83149993,1.3449998,0.065748885
20050518,0.0151851,1.3659999,1.9399999,0.10899493
20050519,0.1691237,13.202499,23.029999,1.1264699
20050520,0.43649253,17.414,23.569998,1.7992002
20050521,3.936825,92.635,160.085,11.183978
20050522,0.745478,26.926,34.055,2.554783
20050523,2.1535406,30.293,35.579998,4.4128556
20050524,0.40161666,14.558001,22.039999,1.3660766
20050525,3.4303908,65.71999,137.04498,8.257325
20050526,10.614455,148.475,222.32999,20.548649
20050527,4.1296177,59.858997,80.40499,8.044366
20050528,4.435618,87.578995,175.495,9.44034
20050529,6.3526516,80.5495,104.83,12.074661
20050530,6.117729,75.45049,248.95499,9.932403
20050531,6.2971673,71.9525,120.68498,10.0113125
20050601,4.9407163,82.243996,108.21499,10.978686
20050602,3.8862653,53.307995,82.11,7.228991
20050603,2.0770268,39.163998,57.625,4.794095
20050604,5.769009,151.07498,345.29996,16.078327
20050605,24.23081,256.79047,303.66492,43.532795
20050606,6.152146,117.15499,193.68001,12.916049
20050607,6.657013,125.831505,151.04,16.3011
20050608,4.0411463,57.687996,68.85,7.723556
20050609,10.420642,100.776,137.28503,16.085342
20050610,8.70702,116.184,165.12502,13.818506
20050611,7.240363,135.08798,215.59499,16.124195
20050612,3.7312467,62.098,100.96999,7.493936
20050613,12.643971,151.89499,226.225,16.381762
20050614,8.779038,107.21499,142.44,14.613897
20050615,1.8503797,26.496998,50.844994,3.559328
20050616,8.78324,94.5565,133.68999,13.770566
20050617,16.938765,115.0645,135.85999,19.247467
20050618,21.449703,143.13899,179.29999,22.916378
20050619,20.679619,179.134,214.57,27.786255
20050620,29.815899,151.71152,185.235,29.640722
20050621,33.695286,218.32002,251.79506,40.06465
20050622,17.207188,96.256004,102.945,19.324278
20050623,9.208063,118.0245,152.475,15.473843
20050624,12.950373,184.214,195.89001,26.198816
20050625,17.760813,187.88998,257.80002,31.182558
20050626,15.535733,125.41349,182.7,21.588797
20050627,23.685482,168.043,208.46,31.48023
20050628,32.013847,257.84198,349.26,46.621483
20050629,22.046228,177.02051,288.92502,29.922802
20050630,25.963718,105.58899,117.56,22.201458
20050701,22.835098,204.72897,213.68999,33.247784
20050702,14.502127,151.3135,162.245,26.782656
20050703,13.367084,100.5835,128.07002,17.125223
20050704,23.059343,134.715,155.71503,24.272566
20050705,11.403116,130.302,206.15997,18.058044
20050706,9.500148,112.76799,124.049995,19.213642
20050707,2.6127126,32.510498,48.199997,4.7067776
20050708,4.485361,46.774498,105.859985,5.7997646
20050709,11.858437,70.637,77.700005,12.043197
20050710,11.249993,66.73601,78.69999,11.752641
20050711,12.749948,107.84898,125.055,19.107412
20050712,9.558049,102.109,132.62498,16.209
20050713,8.708167,110.483986,152.38,14.131091
20050714,19.704573,142.04999,176.21498,26.062542
20050715,13.03347,82.05249,102.91,13.57161
20050716,23.58622,123.779495,154.945,24.81617
20050717,13.020039,70.1335,78.52498,12.039374
20050718,6.751834,74.2425,105.369995,10.374117
20050719,18.581175,113.45901,139.815,19.733688
20050720,22.441525,138.28549,163.18004,25.154238
20050721,13.957378,105.627,137.19499,18.573473
20050722,18.501312,112.17999,159.36,20.693148
20050723,27.702908,139.051,155.79999,30.610434
20050724,43.75112,202.226,225.28497,46.64811
20050725,49.74518,188.784,202.705,47.97374
20050726,42.871387,355.1275,433.35,52.28737
20050727,27.835888,176.24948,197.94998,34.728878
20050728,9.631243,46.733997,49.545,9.2105665
20050729,9.288217,54.4445,63.13,10.494969
20050730,17.668474,68.364494,74.13999,15.416683
20050731,29.5911,146.668,157.27,34.783195
20050801,57.345226,307.45197,346.055,60.060303
20050802,19.565428,115.14349,123.99499,21.713903
20050803,13.69468,115.009995,132.495,19.397102
20050804,11.445693,108.94199,127.26498,17.008045
20050805,15.282477,110.03699,134.89,19.295952
20050806,3.0087276,37.208996,44.795,5.229406
20050807,1.8111223,26.3055,35.849995,3.632712
20050808,16.31499,153.883,161.34497,29.953848
20050809,4.9829865,59.3115,79.409996,9.161612
20050810,3.090764,43.396996,51.014996,6.152535
20050811,2.5729945,41.3295,57.62,5.3769474
20050812,1.1223757,21.8285,32.215004,2.6380262
20050813,2.462472,56.353504,76.024994,6.4051256
20050814,2.6723263,33.248,55.429996,5.173886
20050815,6.785925,55.659504,63.665,8.967448
20050816,17.225582,100.548,112.08499,17.312721
20050817,7.2818246,60.746998,81.26999,9.778476
20050818,1.3897607,14.662,17.965,2.1989374
20050819,5.290907,57.77,70.380005,7.258384
20050820,4.210783,37.747997,42.775,6.590234
20050821,1.324426,20.379498,33.549995,2.4678493
20050822,1.0695478,18.6245,41.515,2.4126246
20050823,6.9380617,62.1435,66.45,12.179113
20050824,3.605136,25.888,30.435001,4.621039
20050825,4.8937306,36.070004,60.03001,5.986667
20050826,3.6967757,64.849495,93.289986,7.455082
20050827,11.326206,133.802,160.79999,19.834064
20050828,6.9692273,72.1,105.265,11.855548
20050829,7.1895757,52.1185,62.459995,8.383676
20050830,13.452814,140.884,148.49998,21.514347
20050831,17.44287,122.227005,154.77997,20.307081
20050901,6.9487267,71.26549,82.44,10.11384
20050902,19.688675,151.9125,200.915,22.116863
20050903,26.424562,115.2995,129.36499,22.731834
20050904,28.95849,110.85249,132.82498,20.916313
20050905,15.8230505,112.16499,142.64502,14.801027
20050906,14.598923,93.81351,119.11498,16.009117
20050907,17.5542,90.942,100.615,13.8884115
20050908,21.43006,124.3245,154.26999,23.29853
20050909,17.231365,118.75249,154.23999,24.228067
20050910,14.6486635,66.66499,135.60999,13.378135
20050911,12.689204,79.065,92.85999,15.136739
20050912,6.9978185,61.7235,75.98999,9.452858
20050913,2.8718956,18.650501,22.600002,3.215048
20050914,3.0040438,30.9295,43.209995,4.162929
20050915,1.6696461,17.038502,20.725,2.4197025
20050916,0.5468885,9.356001,12.500001,1.2004492
20050917,0.5814901,11.528501,15.599999,1.5241233
20050918,0.8040464,12.247499,16.98,1.770785
20050919,5.974156,80.8155,101.15998,10.119917
20050920,8.867379,80.058495,92.96499,11.476594
20050921,37.91036,214.2325,297.37,51.565586
20050922,18.22805,194.5155,296.29498,31.380163
20050923,5.297509,59.725994,71.23499,9.461806
20050924,0.4305389,11.327999,14.924998,1.2600981
20050925,0.15555294,4.7255,11.38,0.517303
20050926,0.14009842,3.227,4.55,0.39905488
20050927,0.52627224,16.928,38.034996,1.7883772
20050928,2.0046954,47.064995,101.91499,5.1805363
20050929,0.76476336,14.499499,22.295002,1.8361659
20050930,0.8814058,16.701,43.969997,1.9941291
20060401,0.055606835,3.4525,7.865,0.3329418
20060402,0.1845595,9.9735,21.715,0.9174294
20060403,0.1281701,5.6749997,9.325,0.6120688
20060404,0.17774367,12.0235,21.44,1.026416
20060405,0.016595596,1.0769999,1.605,0.10508306
20060406,0.05494611,2.385,3.215,0.2397087
20060407,0.21069118,10.695999,18.43,1.1080878
20060408,0.16084819,10.9445,13.94,0.9495313
20060409,0.22578725,10.725,13.895,1.048998
20060410,0.7702342,31.814999,64.415,3.2721283
20060411,0.84155107,41.871,61.18,3.7134101
20060412,0.15863167,7.5409994,16.189999,0.7105463
20060413,0.49871838,17.576498,37.15,1.8360488
20060414,3.9068885,65.8795,83.205,9.430949
20060415,2.4447215,33.850998,44.07,5.4686694
20060416,1.7049882,33.029,43.340004,4.4588995
20060417,2.7631135,64.2455,86.299995,8.565623
20060418,1.2222234,24.252499,26.864998,3.3545098
20060419,0.8599555,40.0855,66.945,3.748066
20060420,2.0935965,30.707,39.629997,4.68071
20060421,0.29938146,15.394499,22.495,1.2988578
20060422,0.16190723,10.539,21.519999,0.90925545
20060423,0.054046385,7.5934997,20.779999,0.6887414
20060424,0.22286549,10.412499,13.584999,1.0142368
20060425,0.3132193,9.5785,11.764998,1.1275223
20060426,0.27230316,8.887,12.275,1.0595846
20060427,0.059611056,2.9445,4.09,0.283688
20060428,0.097783506,7.1525,8.3949995,0.59316134
20060429,0.055107776,2.3980002,3.8700001,0.24158977
20060430,0.048863642,2.03,2.8049998,0.19037642
20060501,0.06679475,2.1375,4.49,0.22613281
20060502,3.1974227,69.6655,124.35,8.163667
20060503,2.525698,46.21,78.585,6.0714927
20060504,14.704386,117.84149,144.35999,21.817316
20060505,4.5150404,88.8745,101.02,11.765197
20060506,1.8503022,74.861496,100.01499,6.900054
20060507,2.1679263,58.313496,117.240005,6.2582684
20060508,3.946209,59.977997,67.235,8.673112
20060509,4.0954823,127.99349,234.62001,13.249924
20060510,0.5549976,22.454502,41.165,2.2089725
20060511,2.9660332,93.21349,111.200005,10.292778
20060512,1.0088259,36.4995,69.32,3.7147126
20060513,0.6650164,20.878,33.835,2.2282495
20060514,1.2743089,61.397003,88.085,5.3979716
20060515,0.43102857,21.034,77.885,2.3171022
20060516,10.925062,127.16449,138.245,23.294113
20060517,2.0357919,78.559006,118.335,7.4126625
20060518,10.333989,178.2235,207.98999,24.094175
20060519,5.772193,114.0945,134.995,13.754366
20060520,0.88757026,42.120003,62.914997,3.7712033
20060521,1.0091379,26.6925,32.38,3.075458
20060522,2.148957,50.189995,74.23499,6.1945467
20060523,5.361347,57.4505,62.734993,10.65723
20060524,2.3661084,50.515995,69.465,5.645672
20060525,7.410129,70.42149,124.72498,10.919171
20060526,11.839381,91.056496,101.264984,14.243442
20060527,28.020159,167.72,215.62502,30.70508
20060528,22.028008,169.509,235.49997,27.206985
20060529,30.465075,207.9915,342.77496,31.675114
20060530,34.62543,186.01099,271.74002,34.214943
20060531,32.837986,170.194,198.71503,27.153765
20060601,20.809864,94.0825,102.63999,19.03246
20060602,16.42546,87.05,126.695015,16.301565
20060603,10.593686,64.752495,77.69002,11.709578
20060604,6.895396,74.456,111.1,9.619619
20060605,7.947564,69.27701,89.85001,11.01079
20060606,2.612903,38.407997,48.254997,5.3082457
20060607,1.8424741,22.18,27.909998,3.3577585
20060608,0.70134956,14.5675,19.72,1.9048159
20060609,1.2857732,28.9,34.059998,3.1234453
20060610,1.9384395,45.7975,78.145,5.0481853
20060611,0.38832945,14.789999,20.035,1.4607729
20060612,0.08057169,4.0835,5.775,0.37165874
20060613,0.11885193,3.101,4.02,0.3816899
20060614,1.5517454,29.171997,42.485,3.4791358
20060615,7.496506,55.090004,65.869995,9.664909
20060616,13.095232,93.431496,116.310005,15.243981
20060617,3.5113802,55.4495,73.46,6.1363883
20060618,7.3893256,131.78,193.65001,12.896111
20060619,12.684917,129.91501,174.835,14.48415
20060620,16.814,161.77048,212.51996,19.008188
20060621,17.862343,176.0075,253.65498,22.043287
20060622,24.489294,186.807,248.09998,27.980207
20060623,34.099506,149.1885,188.28497,24.343283
20060624,17.028122,85.63249,106.10999,15.965463
20060625,25.975193,128.09401,138.63002,29.443434
20060626,17.165472,138.094,151.81499,26.750233
20060627,19.820972,111.6605,128.79001,21.844305
20060628,24.11914,101.70299,118.524994,21.035616
20060629,29.45264,148.899,177.54,30.75739
20060630,14.290137,87.31,114.74498,16.114882
20060701,23.02732,175.97398,289.855,30.642736
20060702,29.025105,255.48299,279.32498,39.315945
20060703,29.028599,220.991,225.26003,39.58466
20060704,63.713795,426.59448,451.67493,75.56873
20060705,31.0856,175.80301,226.31001,37.41764
20060706,2.6338239,24.485998,26.779999,4.0726404
20060707,4.504765,55.632,63.525,7.6229043
20060708,3.1037462,38.315998,49.469986,6.2424865
20060709,1.190731,18.5185,23.32,2.2519696
20060710,5.9474483,90.751,112.27501,10.646009
20060711,11.420393,103.173,120.07501,18.231129
20060712,20.01936,176.55449,197.25998,31.106756
20060713,23.316618,222.424,257.78494,37.371433
20060714,13.429409,158.03299,180.04997,24.39646
20060715,3.4623218,56.775,67.305,7.2722316
20060716,2.4746273,34.148003,42.930004,4.839751
20060717,2.6835985,28.439499,33.18,4.297421
20060718,9.621579,60.3845,72.079994,11.192042
20060719,6.3308864,66.756004,85.26999,10.297419
20060720,8.252853,49.565502,59.520004,9.547717
20060721,16.059704,117.35449,136.23,21.864435
20060722,21.410877,128.5295,141.04999,29.070358
20060723,12.760593,112.65599,128.885,20.040836
20060724,1.3183599,30.427002,40.885002,3.2853045
20060725,6.345724,70.173,86.700005,10.886289
20060726,14.795137,104.12099,129.72002,19.005426
20060727,26.438719,127.02849,142.45497,23.937817
20060728,27.41124,164.5765,169.33998,33.71928
20060729,16.886707,78.40099,89.30499,15.457243
20060730,4.7100654,41.502495,54.145,6.1012807
20060731,4.372868,40.980503,46.319996,6.238132
20060801,5.08055,45.6455,59.085,6.603511
20060802,7.9551897,58.9925,93.384995,8.819372
20060803,14.268457,72.789,91.69499,13.382456
20060804,18.095272,102.752,115.09999,18.02484
20060805,39.981476,223.70251,237.46504,51.64537
20060806,48.853775,274.93298,343.155,65.8291
20060807,51.248375,246.93747,257.88995,62.900246
20060808,31.081533,159.9345,181.47,33.716213
20060809,13.538536,103.141495,115.96,18.781742
20060810,19.160639,90.265495,112.395004,16.819054
20060811,23.996582,135.846,138.6,31.39323
20060812,11.327089,108.088,139.32503,16.237898
20060813,13.226745,77.45699,105.47,14.543706
20060814,7.0887375,51.834003,69.729996,9.100478
20060815,9.179582,50.5615,58.79,9.699018
20060816,14.072389,125.0885,137.00998,17.871775
20060817,9.037169,82.287994,90.55001,13.399866
20060818,5.0542197,42.799004,58.344994,7.3354793
20060819,3.20597,31.412497,46.965004,4.6496444
20060820,8.811327,69.4975,76.99,13.678623
20060821,4.2071743,44.846497,62.994995,6.7652884
20060822,2.9036222,28.269999,37.295,4.137594
20060823,1.8348407,24.332998,31.099998,3.6929533
20060824,0.9127601,11.1755,15.425,1.5709965
20060825,1.6373874,27.454998,41.535,3.9138772
20060826,0.31491566,6.4045,12.584998,0.7862258
20060827,0.8976382,12.941501,15.92,1.8038479
20060828,2.243641,38.499496,47.25,4.900241
20060829,2.7786155,24.565998,31.289999,4.1252403
20060830,4.4906225,53.9735,61.92,7.551819
20060831,2.672987,26.242498,28.024998,4.0249295
20060901,1.9005129,31.212503,38.714996,3.6539893
20060902,6.195987,83.517494,88.50499,13.680692
20060903,1.9974976,24.038,37.86,3.7144496
20060904,2.1560686,38.079,67.88,4.354454
20060905,4.57161,39.8795,48.459995,7.0470643
20060906,5.499119,54.5315,63.375,8.042549
20060907,11.0627365,70.9515,91.13999,13.980209
20060908,17.103308,149.25299,227.13998,20.1457
20060909,21.231943,152.91399,170.715,24.538063
20060910,6.2114,55.8285,68.085,8.770563
20060911,10.979962,77.970505,96.384995,12.275171
20060912,19.004091,121.57249,136.84001,20.59622
20060913,21.21544,105.94999,119.75499,22.146715
20060914,28.870422,171.8555,194.28,29.617144
20060915,19.51449,107.743,148.14499,17.416153
20060916,20.792831,89.0475,103.82001,17.001368
20060917,15.942111,103.00299,118.240005,15.797245
20060918,7.0184917,75.46349,90.015,11.031022
20060919,4.802605,37.066998,43.745007,6.077254
20060920,12.646582,133.3555,154.02501,21.58149
20060921,15.586807,96.7965,106.74999,19.438187
20060922,5.6288,52.084496,57.285,8.113953
20060923,1.3509115,14.500499,16.484999,2.3722832
20060924,8.218926,94.85399,108.235,15.512113
20060925,13.878987,95.588,113.869995,18.806652
20060926,6.1098266,44.8145,54.23999,8.553834
20060927,0.7019589,17.470499,20.31,1.8717356
20060928,1.2070688,12.290499,16.99,1.9680696
20060929,3.5765607,57.615997,74.625,7.0584745
20060930,5.3828354,43.69,58.564995,7.1541266
20070401,1.1540065,24.926,31.724998,3.3329077
20070402,0.13291003,8.657999,17.92,0.7639211
20070403,0.08241565,5.7929997,6.87,0.503148
20070404,0.0135918455,1.313,2.7549999,0.1100925
20070405,0.020723991,1.3184999,2.4199998,0.121964656
20070406,0.51457584,11.726,16.234999,1.3341064
20070407,3.0220947,86.822,124.82501,10.067669
20070408,2.01481,32.034,47.065,4.852001
20070409,2.5129473,44.835,56.235,6.2845945
20070410,5.546162,99.46,128.49002,14.7748
20070411,1.8823124,54.512,65.405,6.3363175
20070412,1.5795666,40.687,69.799995,5.225799
20070413,2.244318,35.418003,41.754997,5.3248916
20070414,6.3257127,50.358498,63.119995,9.684547
20070415,2.1647468,26.352499,33.649998,3.8777635
20070416,1.452418,29.852499,36.335,3.5384314
20070417,1.2389902,30.609,42.864994,3.548884
20070418,0.5398524,18.2825,27.475,2.1222203
20070419,0.9302905,37.531498,72.02,3.7218986
20070420,2.986933,50.6865,65.045006,7.299314
20070421,6.9280133,73.52599,95.95,12.592936
20070422,3.470021,72.229996,102.38501,9.009229
20070423,3.4787955,62.953503,72.95,9.577458
20070424,0.29407215,8.6285,9.615,1.0345485
20070425,0.9193276,52.2295,94.29499,4.6030273
20070426,3.3312254,52.071003,77.685005,7.505702
20070427,1.9933388,50.195,74.284996,6.0512643
20070428,1.7190392,35.517998,45.575,4.1646056
20070429,3.153484,38.615997,45.755,6.1915483
20070430,3.1818388,65.285,78.435,8.962532
20070501,1.7832708,36.622997,46.0,4.565928
20070502,3.9700332,56.564003,64.48,9.858318
20070503,6.84918,74.99349,89.65499,10.892944
20070504,2.0677388,26.650497,29.375,4.1292567
20070505,7.149025,72.951996,77.66999,12.632929
20070506,5.325143,89.491,117.765,11.923364
20070507,1.8018999,28.294498,52.504997,3.5621831
20070508,2.5904264,46.567493,54.979992,6.8586893
20070509,4.3890557,47.595497,57.780003,9.497155
20070510,0.43567243,20.542,39.765,1.9043566
20070511,0.08949389,3.7649999,6.15,0.38704506
20070512,0.063306,4.907,9.054999,0.40118077
20070513,0.047317244,2.1745,2.8449998,0.2058931
20070514,0.027394563,1.3964999,2.195,0.12880336
20070515,0.01695642,1.398,2.6299999,0.12689061
20070516,0.022940489,1.733,2.9599998,0.14575896
20070517,0.19411433,7.589999,9.075,0.85900974
20070518,0.10543111,6.6724997,10.8550005,0.5915341
20070519,0.042582,4.715,8.725,0.37644988
