yyyymmdd,mean,top10_mean,max,std
20020427,0.088090286,4.2510004,6.66,0.48488155
20020428,1.7355356,22.793,33.64,3.9283504
20020429,0.9215674,44.722496,86.41499,5.0832987
20020430,0.04278274,3.2979999,4.805,0.35191366
20020501,0.18030259,5.1055,8.155001,0.68982166
20020502,0.10258433,3.3969998,5.925,0.41429496
20020503,0.21191469,4.461,5.6099997,0.64295906
20020504,0.06437996,2.0224998,3.135,0.24955134
20020505,0.049037695,1.3199999,1.7099999,0.18479374
20020506,0.23891369,11.2815,17.644999,1.304995
20020507,0.3802282,15.0765,27.42,1.7665348
20020508,0.07741071,2.8379998,6.69,0.35780138
20020509,0.14033729,5.6465006,15.705002,0.7191726
20020510,1.3969146,26.9315,43.07,3.8703609
20020511,2.1790774,29.7565,43.334995,4.516154
20020512,0.5835814,12.528501,19.52,1.737133
20020513,0.9397867,18.839499,27.224998,2.684027
20020514,0.9881944,20.8005,32.57,2.6858113
20020515,1.3112797,32.3065,39.16999,4.2454233
20020516,3.9766567,60.899,103.27,7.740192
20020517,1.9682392,20.116,21.785,3.6001914
20020518,2.8623261,57.792,78.100006,7.150643
20020519,15.0218115,84.425995,100.424995,15.646682
20020520,29.921158,194.6495,321.13004,28.421127
20020521,12.1699295,55.498497,65.86499,13.50483
20020522,13.471103,78.035995,111.27999,14.059409
20020523,12.80041,54.926502,74.729996,11.395702
20020524,11.347593,55.1125,61.76999,11.35115
20020525,25.69744,118.169495,140.81499,21.91003
20020526,20.296312,84.244,98.285,15.02362
20020527,23.358734,141.40349,164.16,25.634243
20020528,39.82743,169.57149,245.21996,33.565086
20020529,22.432508,97.48999,107.595,20.367743
20020530,16.982857,138.5085,258.72498,23.992098
20020531,15.153343,66.845,70.69,15.473063
20020601,26.530493,149.922,172.04999,31.896446
20020602,20.940882,109.15049,121.70001,21.90154
20020603,24.581268,124.23749,147.08499,21.931019
20020604,5.110273,36.663,47.965,7.842063
20020605,14.932241,45.825497,50.379997,10.371671
20020606,26.006794,174.6585,206.23999,27.40097
20020607,53.70732,418.52646,575.39496,73.03147
20020608,15.094314,75.5775,88.18,16.23398
20020609,7.5125494,48.236996,55.579998,9.068504
20020610,1.2897867,27.0595,59.77,3.685577
20020611,2.0332637,21.675,24.714998,4.1698284
20020612,2.932262,30.957996,41.545,4.899825
20020613,4.672698,59.702003,95.80999,8.848793
20020614,3.2706945,51.3055,107.61,6.7973285
20020615,3.118889,34.3015,65.815,5.4937906
20020616,3.6216218,67.352,106.435,8.818901
20020617,5.9070387,53.045002,69.005,8.007367
20020618,7.0273213,81.78249,169.33499,12.546875
20020619,13.484388,84.5405,136.79,15.412525
20020620,15.865705,108.257996,151.94498,18.303045
20020621,11.284752,66.822,77.88,12.191027
20020622,3.0514038,44.9265,55.734993,6.5029254
20020623,2.0111358,35.9695,79.41999,5.2222767
20020624,1.5558233,25.5975,36.715004,3.486025
20020625,5.3208976,61.745003,93.865,9.981478
20020626,5.30184,65.1345,91.65499,9.144211
20020627,3.49932,48.0695,80.174995,6.4657116
20020628,5.40442,32.784,42.870007,6.7190633
20020629,6.795506,79.1015,125.20999,11.664349
20020630,3.3921928,49.3895,83.534996,7.918906
20020701,3.5516272,49.4625,78.564995,7.592397
20020702,8.907783,56.419,87.85999,9.935082
20020703,17.36302,161.72249,213.465,22.247458
20020704,35.100365,165.724,193.74498,38.248573
20020705,58.7187,260.42798,286.24,59.503548
20020706,92.63795,399.319,523.665,96.22819
20020707,98.4499,303.55948,331.085,76.353516
20020708,73.68305,284.4195,326.93994,63.15715
20020709,61.56146,198.79099,222.79999,44.749786
20020710,53.214817,287.18103,351.09,53.102818
20020711,51.968243,374.64047,409.53003,66.40041
20020712,74.71743,326.31,354.66504,63.95363
20020713,46.74502,346.763,436.13,65.303085
20020714,33.174473,240.89449,263.20493,54.842354
20020715,15.3156,73.2565,81.57499,15.334312
20020716,0.109791666,4.082,7.95,0.5112228
20020717,0.5870784,19.2715,33.564995,2.5120182
20020718,0.9763889,12.637999,17.31,2.0221214
20020719,5.844102,57.939495,62.6,11.275114
20020720,46.52581,241.918,324.80493,54.087795
20020721,25.050121,107.99149,127.33499,24.548748
20020722,12.833125,220.026,260.47,28.1299
20020723,12.594374,127.725,160.55,20.141018
20020724,21.28639,141.699,193.90999,25.235989
20020725,64.89043,370.147,526.2,85.59431
20020726,35.83745,536.46747,689.295,87.20248
20020727,10.269708,55.059002,66.085,12.085015
20020728,7.5371976,66.9565,99.78,11.444977
20020729,7.9856553,160.38051,209.97499,22.220385
20020730,35.5745,158.114,185.325,29.61166
20020731,46.893803,183.15048,219.16498,38.56627
20020801,21.53635,111.31649,166.49002,18.982698
20020802,29.011335,162.61949,208.75497,27.419147
20020803,26.556831,123.18398,150.71498,25.828928
20020804,16.953476,103.80751,145.63501,19.668592
20020805,6.004504,46.834003,53.564995,8.454609
20020806,2.9260464,17.7185,24.805002,2.9346097
20020807,6.3137555,30.8,45.654995,5.777066
20020808,12.188298,71.88849,80.1,14.913429
20020809,16.708961,96.138,130.02998,17.204075
20020810,10.126909,69.409,102.40498,10.518992
20020811,3.4926982,60.170494,131.84999,8.068921
20020812,10.005834,65.266495,70.65499,12.261585
20020813,30.94956,190.87749,217.43,39.25621
20020814,8.022559,107.2495,207.15497,14.439579
20020815,17.973988,77.5265,88.615,16.935131
20020816,6.591305,30.166498,32.209995,6.3659596
20020817,6.8440967,37.7225,44.430004,7.6238685
20020818,4.81498,36.937,67.12499,5.6589684
20020819,5.088279,37.985,64.28,7.1951394
20020820,6.694474,30.019001,41.76,5.630337
20020821,2.9335713,19.3785,26.599998,3.554126
20020822,0.4682837,12.3654995,32.055,1.578861
20020823,1.5721824,60.362995,125.47498,7.367463
20020824,2.9458482,45.659,68.22001,6.1407056
20020825,3.1614387,41.523003,54.905003,6.2151504
20020826,2.291503,20.642498,38.105,3.6834261
20020827,5.6107683,62.833496,83.06,10.088894
20020828,3.1058283,38.8975,61.87,6.240664
20020829,1.4960614,21.6535,27.099998,3.3625531
20020830,2.3899405,32.995502,57.225,4.8147697
20020831,1.8277528,21.1175,28.55,3.361275
20020901,1.1987053,30.710999,44.144997,4.0713587
20020902,1.8993005,35.870003,51.26,4.845576
20020903,1.7482837,20.9585,33.31,3.4100802
20020904,1.9839633,22.346996,25.835,3.88421
20020905,9.5996275,79.23599,99.539986,14.050306
20020906,13.125605,82.2695,100.575005,16.120703
20020907,17.694048,84.811,91.37,20.535805
20020908,34.028843,172.64499,201.58502,27.078041
20020909,26.697346,104.62799,112.270004,19.345291
20020910,22.510069,69.816505,73.259995,15.460666
20020911,22.657286,87.966995,96.64499,16.459337
20020912,9.717813,48.924,55.439995,9.302599
20020913,6.6218343,34.757496,52.940002,6.340484
20020914,7.6211953,45.801502,58.975,9.011355
20020915,6.0651975,30.4295,37.835,6.6209626
20020916,12.904981,123.45799,159.09998,21.733278
20020917,9.507812,45.2855,100.36501,7.317696
20020918,8.344975,30.207998,33.269997,6.2267485
20020919,8.836488,42.658497,49.02,8.442961
20020920,2.300278,33.538998,54.375,4.422996
20020921,2.43811,24.0115,29.68,4.1933494
20020922,7.592138,51.224,66.135,10.647757
20020923,16.761677,80.594505,95.880005,16.590038
20020924,3.2606547,52.9615,123.335,7.475659
20020925,2.2726736,29.383,64.97,4.4567113
20020926,0.86861616,17.206501,24.655,2.3527856
20020927,4.27307,39.862495,43.829998,7.4837136
20020928,3.253839,28.226002,29.744997,5.4489346
20020929,10.552856,56.214497,61.729996,12.523181
20020930,2.524583,24.691998,32.245,4.126274
20030401,0.046041667,2.7779999,4.99,0.32079035
20030402,0.04775793,2.0700002,3.1799998,0.24526078
20030403,0.047529757,2.6559997,4.585,0.29277942
20030404,0.11049603,3.8519998,5.375,0.49212462
20030405,0.29081845,6.6165,9.474999,0.8852875
20030406,0.27415672,6.0424995,7.39,0.85459375
20030407,0.20375994,14.204999,26.905,1.5598584
20030408,0.6141517,20.032001,38.32,2.4688609
20030409,0.15862104,9.7185,21.939997,1.1557732
20030410,0.12160713,5.9785,11.54,0.71566904
20030411,0.1016121,3.8649998,5.4249997,0.49305427
20030412,0.02359623,1.9605,3.6200001,0.21517062
20030413,0.2833036,6.3114996,7.745,0.9290711
20030414,0.19991569,6.3019996,9.440001,0.83516157
20030415,0.11959325,4.7865,9.4,0.57805395
20030416,0.3219246,4.7685,7.185,0.7509115
20030417,0.23346727,9.238001,15.595,1.1600236
20030418,0.021170633,1.6439998,2.755,0.18140455
20030419,0.28574902,12.645999,32.385,1.6210159
20030420,0.6623214,16.9455,22.894999,2.2542698
20030421,1.1992311,28.7025,38.445,3.8324432
20030422,2.0669243,80.218,107.630005,9.638518
20030423,0.98494047,28.1445,47.33,3.637267
20030424,1.9121776,44.623497,61.775,6.2225018
20030425,3.2145436,53.9995,74.104996,8.584719
20030426,0.17233135,4.7,8.57,0.609589
20030427,0.10782242,2.8434997,3.8649998,0.3892517
20030428,0.5597272,10.891999,14.49,1.4506956
20030429,0.32440972,9.922499,17.185,1.2594061
20030430,1.0161756,18.721003,22.945,2.9604418
20030501,0.39484623,12.314,18.869999,1.5260227
20030502,0.86690474,27.571499,61.319996,3.469481
20030503,3.563512,80.60551,159.09,10.983255
20030504,1.7389234,17.2095,24.514997,2.8093977
20030505,1.5899556,33.870003,77.12999,4.8160086
