yyyymmdd,mean,top10_mean,max,std
20030601,0.12960218,3.8349998,8.585,0.5723225
20030602,0.66890013,13.2765,21.63,2.0476418
20030603,1.5003432,15.801498,20.614998,2.9287686
20030604,0.05516381,1.8415,3.6999998,0.27817872
20030605,0.98484397,10.8635,15.84,1.9054083
20030606,0.17383774,2.4524999,2.8600001,0.43437847
20030607,0.9853433,6.0325003,8.84,1.2667722
20030608,0.35374415,5.6379995,6.905,0.96768796
20030609,0.7362013,9.9745,10.595,1.8437034
20030610,0.17706707,4.731,7.379999,0.70552444
20030611,0.11840093,2.6485,3.89,0.42965725
20030612,1.3282293,13.096499,19.369999,2.3218944
20030613,9.009985,49.9175,63.795,10.9209795
20030614,14.687503,73.00299,81.225006,15.717076
20030615,44.080547,243.01749,262.85498,42.822884
20030616,15.06713,115.7505,160.26501,19.082241
20030617,16.700436,79.893,93.23501,20.099485
20030618,12.282402,69.40299,98.64499,14.010831
20030619,6.04156,32.521,40.915,7.1107974
20030620,0.81215286,13.171999,16.505001,1.9244556
20030621,27.807268,127.892006,154.01999,28.173813
20030622,12.971887,132.3185,228.42998,22.44041
20030623,2.5139859,19.397,25.465,3.930064
20030624,7.4718876,51.316498,81.74501,11.080498
20030625,14.755678,80.274994,95.97999,16.61976
20030626,3.6182764,19.1105,24.409998,3.9202743
20030627,2.5859752,31.0015,43.964993,5.8490014
20030628,6.3799763,52.1445,84.085,9.477508
20030629,4.0739546,46.411503,56.37,8.531943
20030630,1.379337,21.5935,39.735,3.5425107
20030701,23.016989,114.046,129.175,28.338974
20030702,10.07039,45.482,52.245,10.586806
20030703,0.4071919,7.0604997,9.82,1.0591081
20030704,4.85461,49.025997,62.195,8.773448
20030705,15.131467,48.790497,53.489994,11.250934
20030706,14.144751,60.432503,79.51,13.029358
20030707,5.158822,45.7375,69.354996,7.678636
20030708,38.674423,284.32852,361.925,62.15421
20030709,12.5513735,46.907,61.08999,9.752273
20030710,9.009447,60.4695,71.979996,9.928446
20030711,26.53378,91.825,96.804985,20.683155
20030712,6.0759907,40.394997,46.379997,8.434652
20030713,35.882324,98.93849,111.07498,21.516928
20030714,35.255516,94.38449,102.71499,21.050716
20030715,3.8212323,18.4235,21.81,4.0416713
20030716,3.166404,30.655499,46.024994,5.1452017
20030717,0.4982137,4.7965,8.785001,0.8550872
